Date,log_returns,QHL,QHLp,QHLm
2014/8/6,-0.006955693,0.7414476,1.224117114,0.146386049
2014/8/7,-0.005862398,0.620914611,0.319949004,0.819237304
2014/8/8,-0.00455916,0.339914768,0.49773617,0.200276411
2014/8/11,0.009918128,0.337776158,0.428375865,0.397445945
2014/8/12,-6.03E-05,0.419093051,0.221978161,0.714961033
2014/8/13,0.003651117,0.489258603,-0.068196826,1.070839898
2014/8/14,0.004284241,0.415378402,-0.127406736,1.098527193
2014/8/15,0.000571243,0.325689873,-0.061940946,0.699766643
2014/8/18,0.007769022,0.291286208,-0.193440451,0.868799245
2014/8/19,0.005629959,0.277150832,-0.00150255,0.536275795
2014/8/20,-0.003521299,0.232696254,-0.110494974,0.697850734
2014/8/21,0.003277882,0.312284676,0.010679732,0.709810142
2014/8/22,-0.000355643,0.472069915,0.272725461,0.720544541
2014/8/26,0.006987816,0.505041108,0.577263077,0.340685085
2014/8/27,0.001157219,0.621091667,0.951502221,0.253976549
2014/8/28,-0.003646112,0.637690515,0.918344738,0.235546134
2014/8/29,0.002047624,0.711554663,1.309386827,0.059051871
2014/9/1,0.000814947,0.708157784,1.408890333,0.011301878
2014/9/2,0.000565382,0.564260135,1.33599175,-0.146477676
2014/9/3,0.006481933,0.605798412,1.379039914,0.091105305
2014/9/4,0.000638474,0.699295235,1.76191605,-0.049289697
2014/9/5,-0.003330649,0.706811147,1.288673864,0.376556306
2014/9/8,-0.002970082,0.552884578,0.921005426,0.117076907
2014/9/9,-0.000844569,0.504000833,0.904219109,-0.055694966
2014/9/10,0.000162529,0.561789597,0.588362972,0.546510313
2014/9/11,-0.004474051,0.552187131,0.331814524,0.820378229
2014/9/12,0.00107889,0.304529056,0.086563909,0.402003329
2014/9/15,-0.00040408,0.248521505,-0.012930724,0.429067159
2014/9/16,-0.001760754,0.227345702,-0.1272078,0.510741493
2014/9/17,-0.001670948,0.332273363,-0.330920062,0.982000924
2014/9/18,0.005645524,0.337492722,-0.145752894,0.898412929
2014/9/19,0.002728231,0.307459179,-0.14635008,0.881572798
2014/9/22,-0.00944646,0.310050831,-0.086879326,0.680132068
2014/9/23,-0.014506143,0.315919838,0.145501897,0.559857844
2014/9/24,0.004511921,0.364638337,0.335959031,0.470493641
2014/9/25,-0.009974622,0.344277183,0.266178838,0.429503533
2014/9/26,0.001456833,0.471108159,0.952845072,0.04452079
2014/9/29,-0.000419675,0.701684785,1.161599815,0.170044809
2014/9/30,-0.003599284,0.840913932,1.44834795,0.09212792
2014/10/1,-0.009893679,0.825324831,1.049176494,0.467902911
2014/10/2,-0.017092198,0.893824175,1.504936576,0.1940665
2014/10/3,0.012566547,0.835943788,1.714016134,-0.080520669
2014/10/6,0.00546002,0.606661972,1.108018015,0.045232443
2014/10/7,-0.010424905,0.372947728,1.322025723,-0.209756661
2014/10/8,-0.002055816,0.404354043,1.102308627,0.038572542
2014/10/9,-0.007803919,0.473230306,0.531469478,0.607779629
2014/10/10,-0.014388174,0.496398727,0.39105299,0.590443098
2014/10/13,0.004134992,0.464838608,0.631294251,0.149104966
2014/10/14,0.004144557,0.296875088,0.072293342,0.170845959
2014/10/15,-0.028728635,0.296515347,-0.074332433,0.457140017
2014/10/16,-0.002535554,0.149527232,-0.139262945,0.45648535
2014/10/17,0.018292237,0.188535717,-0.051169527,0.452826294
2014/10/20,-0.006872693,0.171070541,-0.228548184,0.510509341
2014/10/21,0.016656239,0.265029636,-0.245445647,0.809954316
2014/10/22,0.004290622,0.449907581,0.238015468,0.721666223
