Date,log_returns,Open,High,Low,Close
2016/4/5,-0.009833959,4855.9,4872.7,4838.62,4843.93
2016/4/6,0.015728487,4849.57,4921.51,4849.28,4920.72
2016/4/7,-0.014812295,4893.57,4901.49,4831.49,4848.37
2016/4/8,0.000478397,4883.99,4892.6,4835.36,4850.69
2016/4/11,-0.003570809,4873.39,4897.55,4833.4,4833.4
2016/4/12,0.007972849,4838.81,4879.6,4808.91,4872.09
2016/4/13,0.015343225,4904.79,4951.91,4903.6,4947.42
2016/4/14,-0.0003093,4947.62,4961.3,4931.81,4945.89
2016/4/15,-0.001551986,4938.83,4950.43,4925.46,4938.22
2016/4/18,0.004404831,4919.36,4960.79,4915.63,4960.02
2016/4/19,-0.003977642,4968.3,4968.67,4915.52,4940.33
2016/4/20,0.001577597,4941.99,4969.32,4928.29,4948.13
2016/4/21,-0.000452799,4949.12,4966.61,4932.64,4945.89
2016/4/22,-0.008051103,4898.24,4921.66,4872.02,4906.23
2016/4/25,-0.002130174,4891.48,4904.87,4878.37,4895.79
2016/4/26,-0.001535149,4903.81,4915,4875.42,4888.28
2016/4/27,-0.005156184,4855.38,4872.91,4826.38,4863.14
2016/4/28,-0.011966925,4857.6,4889.16,4796.32,4805.29
2016/4/29,-0.006248031,4805.79,4807.89,4740.84,4775.36
2016/5/2,0.008804439,4786.55,4821.57,4768.28,4817.59
2016/5/3,-0.011349893,4780.88,4791.43,4749.71,4763.22
2016/5/4,-0.007920909,4735.28,4751.64,4713.91,4725.64
2016/5/5,-0.001810917,4742.42,4744.55,4709.75,4717.09
2016/5/6,0.004032485,4695.9,4736.15,4684.28,4736.15
2016/5/9,0.002964258,4736.35,4771.94,4735.06,4750.21
2016/5/10,0.012483308,4768.91,4811.3,4758.2,4809.88
2016/5/11,-0.01027952,4799.3,4812.19,4760.36,4760.69
2016/5/12,-0.00491893,4778.19,4779.46,4710.16,4737.33
2016/5/13,-0.004156533,4731.07,4759.29,4708.26,4717.68
2016/5/16,0.012173151,4728.86,4791.25,4724.73,4775.46
2016/5/17,-0.012586575,4768.85,4776.15,4703.39,4715.73
2016/5/18,0.004947735,4705.78,4762.28,4704.49,4739.12
2016/5/19,-0.005626546,4717.36,4735.27,4678.38,4712.53
2016/5/20,0.012029139,4729.44,4781.7,4729,4769.56
2016/5/23,-0.00079284,4771.57,4792.64,4763.91,4765.78
2016/5/24,0.019795304,4792.85,4865.99,4792.63,4861.06
2016/5/25,0.006935283,4877.18,4905.45,4872.42,4894.89
2016/5/26,0.001404561,4897.78,4909.38,4887.27,4901.77
2016/5/27,0.006454338,4904.05,4933.51,4902.5,4933.51
2016/5/31,0.002944878,4938.48,4951.45,4923.03,4948.06
2016/6/1,0.000846438,4928.97,4958.98,4923.2,4952.25
2016/6/2,0.003851426,4941.25,4971.36,4924.23,4971.36
2016/6/3,-0.005818122,4958.1,4958.65,4909.21,4942.52
2016/6/6,0.005284926,4950.46,4980.14,4944.87,4968.71
2016/6/7,-0.001401748,4972.14,4979.38,4960.28,4961.75
2016/6/8,0.002594505,4970.01,4979.66,4956.79,4974.64
2016/6/9,-0.00322553,4954.15,4965.49,4940.55,4958.62
2016/6/10,-0.013005135,4915.15,4917.92,4880.61,4894.55
2016/6/13,-0.009465337,4868.51,4894.85,4844.94,4848.44
2016/6/14,-0.001009081,4836.67,4863.01,4811.93,4843.55
2016/6/15,-0.001781272,4855.08,4868.16,4830.33,4834.93
2016/6/16,0.002062018,4809.69,4847.86,4778.78,4844.91
2016/6/17,-0.009241921,4835.02,4835.02,4792.34,4800.34
2016/6/20,0.007651359,4856.69,4882.15,4834.51,4837.21
2016/6/21,0.00135317,4845.09,4852.19,4826.59,4843.76
2016/6/22,-0.002157676,4846.68,4875.93,4830,4833.32
2016/6/23,0.015748486,4872.19,4910.04,4859.4,4910.04
2016/6/24,-0.042023147,4715.8,4798.22,4698.42,4707.98
2016/6/27,-0.024412065,4664.43,4665.04,4574.25,4594.44
2016/6/28,0.020984347,4643.93,4692.98,4643.93,4691.87
2016/6/29,0.018450314,4732.93,4787.59,4732.34,4779.24
2016/6/30,0.013184683,4793.75,4843.11,4774.52,4842.67
2016/7/1,0.004100883,4837.18,4880.17,4837.17,4862.57
2016/7/5,-0.008191698,4837.06,4839.13,4797.29,4822.9
2016/7/6,0.007490177,4799.32,4861.05,4786.01,4859.16
2016/7/7,0.003625734,4867.47,4889.01,4853.68,4876.81
2016/7/8,0.016260984,4906.66,4959,4901.27,4956.76
2016/7/11,0.006411026,4976.54,5002.5,4976.54,4988.64
2016/7/12,0.006828201,5017.99,5032.1,5009.68,5022.82
2016/7/13,-0.003408273,5036.32,5036.39,5002.82,5005.73
2016/7/14,0.005643559,5041.95,5045.18,5025.15,5034.06
2016/7/15,-0.000888346,5041.19,5044.81,5018.52,5029.59
2016/7/18,0.005193673,5034.99,5063.53,5030.13,5055.78
2016/7/19,-0.003846559,5038.22,5052.24,5028.24,5036.37
2016/7/20,0.010578494,5061.6,5098.25,5053.92,5089.93
2016/7/21,-0.003154325,5093.97,5102.78,5061.11,5073.9
2016/7/22,0.005162159,5078.12,5103.52,5064.11,5100.16
2016/7/25,-0.000496186,5096.99,5100.72,5082.66,5097.63
2016/7/26,0.002433463,5095.61,5122.3,5084.18,5110.05
2016/7/27,0.005806925,5143.84,5151.06,5120.66,5139.81
2016/7/28,0.002947124,5144.82,5160.16,5130.75,5154.98
2016/7/29,0.001386047,5162.15,5175.81,5140.05,5162.13
2016/8/1,0.004266254,5167.42,5199.13,5158.93,5184.2
2016/8/2,-0.009004191,5177.53,5181.02,5109.8,5137.73
2016/8/3,0.004274843,5133.24,5159.74,5128.44,5159.74
2016/8/4,0.001260896,5158.02,5174,5145.39,5166.25
2016/8/5,0.010564851,5190.71,5227.23,5186.24,5221.12
2016/8/8,-0.001529577,5223.54,5228.4,5202.18,5213.14
2016/8/9,0.002364298,5216.21,5238.54,5214.95,5225.48
2016/8/10,-0.004005731,5227.95,5227.96,5193.8,5204.59
2016/8/11,0.004564375,5222.15,5235.29,5211.25,5228.4
2016/8/12,0.000860314,5219.66,5233.34,5215.55,5232.9
2016/8/15,0.005549366,5242.18,5271.36,5241.14,5262.02
2016/8/16,-0.006656439,5247.96,5248.26,5226.78,5227.11
2016/8/17,0.000296487,5228.44,5230.09,5197.23,5228.66
2016/8/18,0.002195093,5226.45,5243.17,5221.84,5240.15
2016/8/19,-0.000337834,5229.87,5245.81,5217.65,5238.38
2016/8/22,0.001186686,5231.46,5252.13,5224.63,5244.6
2016/8/23,0.00294726,5265.78,5275.74,5257.9,5260.08
2016/8/24,-0.008091461,5254.42,5262.99,5205.64,5217.69
2016/8/25,-0.001052744,5207.61,5230.59,5201.64,5212.2
2016/8/26,0.001288452,5219.05,5253.39,5191.86,5218.92
2016/8/29,0.002566202,5223.8,5245.12,5222.34,5232.33
2016/8/30,-0.001786651,5229.88,5241.62,5205.61,5222.99
2016/8/31,-0.001872328,5216.42,5219.89,5191.18,5213.22
2016/9/1,0.002679968,5218.28,5229.94,5189.36,5227.21
2016/9/2,0.004331354,5249.66,5263.39,5231.02,5249.9
2016/9/6,0.004942148,5259.99,5275.91,5244,5275.91
2016/9/7,0.001518963,5274.23,5287.61,5261.92,5283.93
2016/9/8,-0.004637976,5269.96,5271.01,5248.41,5259.48
2016/9/9,-0.025724092,5217.95,5225.94,5125.91,5125.91
2016/9/12,0.016634484,5098.03,5217.88,5097.8,5211.89
2016/9/13,-0.010925001,5181.14,5195.02,5131.27,5155.26
2016/9/14,0.003584077,5160.21,5201.34,5159.55,5173.77
2016/9/15,0.014567397,5178.1,5254.78,5176.25,5249.69
2016/9/16,-0.000975772,5238.71,5248.6,5218.97,5244.57
2016/9/19,-0.001820681,5263.55,5281.07,5222.91,5235.03
2016/9/20,0.001206524,5256.19,5265.18,5235.42,5241.35
2016/9/21,0.010217874,5263.65,5299.4,5233.94,5295.18
2016/9/22,0.008338788,5323.26,5342.88,5320.93,5339.52
2016/9/23,-0.006344623,5327.43,5329.71,5301.63,5305.75
2016/9/26,-0.009137412,5275.73,5282.27,5254.96,5257.49
2016/9/27,0.009129873,5254.18,5306.81,5251.32,5305.71
2016/9/28,0.002417111,5312.73,5320.62,5284.84,5318.55
2016/9/29,-0.009331651,5311.31,5317,5254.52,5269.15
2016/9/30,0.008099353,5288.87,5325.88,5277.88,5312
2016/10/3,-0.002097454,5300.29,5308.6,5281.95,5300.87
2016/10/4,-0.002116986,5313.49,5323.6,5271.7,5289.66
2016/10/5,0.004970931,5305.28,5330.81,5304.06,5316.02
2016/10/6,-0.001726464,5306.59,5315.73,5281.47,5306.85
2016/10/7,-0.00272661,5314.92,5315.65,5266.8,5292.4
2016/10/10,0.006829847,5318.46,5340.52,5317.73,5328.67
2016/10/11,-0.015485215,5321.82,5321.82,5227.43,5246.79
2016/10/12,-0.001482003,5247.91,5257.18,5228.77,5239.02
2016/10/13,-0.004915651,5200.3,5228.26,5169.76,5213.33
2016/10/14,0.000159195,5241.26,5258.88,5213.37,5214.16
2016/10/17,-0.002753992,5213.69,5219.98,5196.03,5199.82
2016/10/18,0.008430045,5255.32,5264.27,5239.44,5243.84
2016/10/19,0.000489979,5240.33,5253.83,5234.25,5246.41
2016/10/20,-0.000873359,5238.2,5252.1,5216.05,5241.83
2016/10/21,0.002965934,5238.65,5259.12,5225.76,5257.4
2016/10/24,0.009923212,5290.31,5311.5,5289.23,5309.83
2016/10/25,-0.00498999,5306.47,5310.27,5278.57,5283.4
2016/10/26,-0.006290326,5256.4,5280.85,5237.05,5250.27
2016/10/27,-0.006554431,5272.19,5274.12,5211.75,5215.97
2016/10/28,-0.004972108,5203.7,5232.35,5178.76,5190.1
2016/10/31,-0.000184985,5205.09,5206.7,5186.56,5189.14
2016/11/1,-0.006876361,5199.77,5201.13,5112.32,5153.58
2016/11/2,-0.009359518,5147.27,5156.7,5097.56,5105.57
2016/11/3,-0.009279896,5104.7,5115.06,5053.52,5058.41
2016/11/4,-0.002383032,5034.41,5087.51,5034.41,5046.37
2016/11/7,0.023462429,5128.99,5169.41,5122.77,5166.17
2016/11/8,0.005274317,5154.99,5214.17,5145.3,5193.49
2016/11/9,0.011025947,5143.86,5258.99,5143.86,5251.07
2016/11/10,-0.008082362,5283.48,5302.68,5145.32,5208.8
2016/11/11,0.005420317,5191.82,5241.08,5179.64,5237.11
2016/11/14,-0.003578978,5246.33,5247.17,5192.05,5218.4
2016/11/15,0.010905367,5241.35,5287.06,5236.25,5275.62
2016/11/16,0.003587448,5253.73,5299.63,5251.88,5294.58
2016/11/17,0.007412146,5295.07,5334.05,5288.16,5333.97
2016/11/18,-0.002338704,5340.97,5346.8,5315.53,5321.51
2016/11/21,0.008858498,5336.78,5369.83,5334.16,5368.86
2016/11/22,0.00325238,5384.75,5392.26,5365.6,5386.35
2016/11/23,-0.001053215,5366.55,5380.68,5350.68,5380.68
2016/11/25,0.003384173,5388.49,5398.92,5379.28,5398.92
2016/11/28,-0.005592651,5387.92,5396.27,5364.91,5368.81
2016/11/29,0.002067222,5370.98,5403.86,5360.56,5379.92
2016/11/30,-0.010508711,5391.35,5393.15,5323.68,5323.68
2016/12/1,-0.013725311,5323.88,5326.34,5238.21,5251.11
2016/12/2,0.000864206,5249.02,5274.54,5239.27,5255.65
2016/12/5,0.010079085,5283.58,5321.09,5269.57,5308.89
2016/12/6,0.004531158,5317.74,5333.99,5299.94,5333
2016/12/7,0.011328798,5322.67,5397.93,5307.31,5393.76
2016/12/8,0.004365882,5394.15,5425.52,5389.1,5417.36
2016/12/9,0.004997313,5436.11,5450.16,5427.12,5444.5
2016/12/12,-0.005887441,5428.22,5434.9,5394.42,5412.54
2016/12/13,0.009431525,5433.57,5486.75,5430.72,5463.83
2016/12/14,-0.004983268,5465.69,5476.25,5425.73,5436.67
2016/12/15,0.003704959,5443.51,5485.12,5439.39,5456.85
2016/12/16,-0.003614834,5467.82,5474.58,5426.01,5437.16
2016/12/19,0.00372295,5441.2,5483.42,5436.54,5457.44
2016/12/20,0.004844005,5473.53,5489.47,5471.71,5483.94
2016/12/21,-0.002283812,5482.63,5486.26,5465.31,5471.43
2016/12/22,-0.004397906,5472.01,5472.01,5432.77,5447.42
2016/12/23,0.00279924,5441.76,5462.69,5441.76,5462.69
2016/12/27,0.004520502,5470.76,5512.37,5469.61,5487.44
2016/12/28,-0.008947524,5497.44,5498.91,5434.7,5438.56
2016/12/29,-0.001190361,5437.51,5450.63,5415.18,5432.09
2016/12/30,-0.009055827,5440.17,5441.9,5371.89,5383.12
2017/1/3,0.008501559,5425.62,5452.56,5397.99,5429.08
2017/1/4,0.008789641,5440.91,5482.35,5440.24,5477.01
2017/1/5,0.001993626,5474.39,5495.85,5464.36,5487.94
2017/1/6,0.006016913,5499.08,5536.52,5482.81,5521.06
2017/1/9,0.001947004,5527.57,5541.08,5517.14,5531.82
2017/1/10,0.003608927,5536.54,5564.25,5528.11,5551.82
2017/1/11,0.002128566,5550.72,5564.08,5524.03,5563.65
2017/1/12,-0.002908794,5542.56,5550.67,5496.82,5547.49
2017/1/13,0.004788884,5557.57,5584.26,5557.2,5574.12
2017/1/17,-0.006369225,5555.16,5557.05,5527.22,5538.73
2017/1/18,0.003050195,5546.94,5555.98,5534.77,5555.65
2017/1/19,-0.002806487,5560.61,5571.53,5528.37,5540.08
2017/1/20,0.002748886,5556.87,5574.35,5542.23,5555.33
2017/1/23,-0.00043031,5546.64,5564.14,5522.69,5552.94
2017/1/24,0.008610494,5568.27,5606.53,5558.49,5600.96
2017/1/25,0.009839028,5635.86,5658.59,5634.33,5656.34
2017/1/26,-0.000205101,5666.28,5669.61,5647.65,5655.18
2017/1/27,0.000989753,5664.88,5667.45,5643.9,5660.78
2017/1/30,-0.008349872,5635.86,5636.09,5578.76,5613.71
2017/1/31,0.000192368,5592.87,5615.15,5576.09,5614.79
2017/2/1,0.004949626,5654.51,5662.11,5621.03,5642.65
2017/2/2,-0.001143734,5627.15,5656.01,5616.4,5636.2
2017/2/3,0.005409211,5650.73,5666.84,5647.58,5666.77
2017/2/6,-0.000568386,5656.95,5668.2,5650.26,5663.55
2017/2/7,0.001882205,5674.86,5689.6,5664.82,5674.22
2017/2/8,0.001449369,5662.95,5686.96,5649.39,5682.45
2017/2/9,0.005743315,5688.02,5722.71,5685.15,5715.18
2017/2/10,0.003310246,5726.18,5743.43,5717.42,5734.13
2017/2/13,0.0051887,5753.19,5770.99,5751.92,5763.96
2017/2/14,0.003223482,5756.51,5783.09,5748.74,5782.57
2017/2/15,0.006355817,5777.9,5821.95,5776.7,5819.44
2017/2/16,-0.000780448,5823.01,5835.15,5796.71,5814.9
2017/2/17,0.004064028,5807.31,5838.58,5800.8,5838.58
2017/2/21,0.00467683,5850.2,5867.89,5847.5,5865.95
2017/2/22,-0.00090734,5857.56,5864.41,5848.28,5860.63
2017/2/23,-0.004295441,5866.82,5866.96,5809.55,5835.51
2017/2/24,0.001677965,5802.33,5845.31,5800.55,5845.31
2017/2/27,0.002834153,5835.04,5861.9,5827,5861.9
2017/2/28,-0.00623925,5852.79,5855.06,5817.22,5825.44
2017/3/1,0.013400636,5874.86,5911.79,5865.79,5904.03
2017/3/2,-0.007277396,5897.01,5897.01,5856.3,5861.22
2017/3/3,0.001624621,5854.27,5870.75,5841.47,5870.75
2017/3/6,-0.003680914,5846.42,5857.74,5827.46,5849.18
2017/3/7,-0.002610608,5836.12,5859.77,5826.32,5833.93
2017/3/8,0.000620316,5838.44,5860.63,5832.63,5837.55
2017/3/9,0.000215821,5834.67,5852.54,5812.08,5838.81
2017/3/10,0.003917773,5867.16,5872.6,5835.44,5861.73
2017/3/13,0.002394035,5863.48,5877.43,5860.83,5875.78
2017/3/14,-0.003232023,5860.07,5860.5,5831.88,5856.82
2017/3/15,0.007354031,5869.97,5911.2,5858.16,5900.05
2017/3/16,0.000120331,5907.86,5911.48,5887.24,5900.76
2017/3/17,4.07E-05,5898.58,5912.61,5890.42,5901
2017/3/20,8.98E-05,5898.81,5915.12,5888.12,5901.53
2017/3/21,-0.018419807,5923.43,5928.06,5790.73,5793.82
2017/3/22,0.004790177,5790.59,5825.67,5781.81,5821.64
2017/3/23,-0.000678733,5812.31,5842.82,5806.98,5817.69
2017/3/24,0.001897578,5839.33,5858.95,5807.83,5828.74
2017/3/27,0.001993297,5776.33,5849.2,5769.39,5840.37
2017/3/28,0.005935739,5836.5,5888.7,5828.86,5875.14
2017/3/29,0.003807121,5875.35,5900.87,5870.93,5897.55
2017/3/30,0.0028429,5896.15,5916.77,5894,5914.34
2017/3/31,-0.000439706,5905.63,5927.81,5901.77,5911.74
2017/4/3,-0.002889955,5917.31,5928.93,5867.73,5894.68
2017/4/4,0.000666481,5878.76,5901.39,5878.76,5898.61
2017/4/5,-0.005802913,5911.92,5936.39,5856.26,5864.48
2017/4/6,0.002464358,5870.52,5889.58,5856.22,5878.95
2017/4/7,-0.000193931,5873.94,5892.07,5855.51,5877.81
2017/4/10,0.000530669,5883.43,5907.85,5865.56,5880.93
2017/4/11,-0.002410686,5871.16,5878.94,5819.29,5866.77
2017/4/12,-0.005231181,5863.59,5868.09,5830.44,5836.16
2017/4/13,-0.005327592,5828.37,5856.54,5805.15,5805.15
2017/4/17,0.008856217,5821.55,5856.79,5818.2,5856.79
2017/4/18,-0.001250613,5838.59,5860.04,5828.57,5849.47
2017/4/19,0.002315476,5874.43,5894.68,5856.34,5863.03
2017/4/20,0.009125847,5887.87,5926.23,5880.19,5916.78
2017/4/21,-0.001058568,5919.02,5919.23,5899.43,5910.52
2017/4/24,0.012325346,5979.96,5989.92,5970.25,5983.82
2017/4/25,0.006939644,6004.16,6036.02,6002.65,6025.49
2017/4/26,-4.32E-05,6028.12,6040.89,6021.72,6025.23
2017/4/27,0.003927397,6038.47,6050.7,6031.59,6048.94
2017/4/28,-0.000219897,6072.87,6074.04,6040.71,6047.61
2017/5/1,0.00724762,6067.56,6100.73,6061.35,6091.6
2017/5/2,0.000618694,6102.51,6102.72,6081.56,6095.37
2017/5/3,-0.003750851,6075.04,6076.96,6053.28,6072.55
2017/5/4,0.000459339,6075.06,6080.82,6054.32,6075.34
2017/5/5,0.004175399,6091.69,6100.76,6067.15,6100.76
2017/5/8,0.000311388,6100.66,6106.12,6083.06,6102.66
2017/5/9,0.002933755,6111.82,6133,6107.59,6120.59
2017/5/10,0.001395949,6121.64,6131.64,6103.87,6129.14
2017/5/11,-0.002152699,6110.05,6120.2,6075.68,6115.96
2017/5/12,0.000861309,6119.27,6122.84,6105.42,6121.23
2017/5/15,0.004635365,6128.11,6153.04,6124.79,6149.67
2017/5/16,0.003279346,6160.52,6170.16,6139.1,6169.87
2017/5/17,-0.026046718,6108.62,6122.87,6009.48,6011.24
2017/5/18,0.007274797,5998.46,6073.45,5996.81,6055.13
2017/5/19,0.004707217,6070.23,6106.55,6070.23,6083.7
2017/5/22,0.00817205,6098.25,6135.92,6097.24,6133.62
2017/5/23,0.000829508,6149.55,6150.91,6121.79,6138.71
2017/5/24,0.003952295,6154.18,6166.09,6139.33,6163.02
2017/5/25,0.006830402,6183.02,6217.34,6174.52,6205.26
2017/5/26,0.000794172,6207.04,6211.52,6196.66,6210.19
2017/5/30,-0.001127815,6204.18,6217.13,6200.41,6203.19
2017/5/31,-0.000753122,6221.62,6221.99,6164.07,6198.52
2017/6/1,0.007763581,6215.91,6247.07,6200.45,6246.83
2017/6/2,0.00939571,6261.59,6308.76,6253.77,6305.8
2017/6/5,-0.001606161,6305.47,6310.61,6292.15,6295.68
2017/6/6,-0.003280637,6281.88,6304.21,6269.86,6275.06
2017/6/7,0.003550627,6290.44,6302.78,6267.18,6297.38
2017/6/8,0.003863977,6311.73,6324.06,6282.93,6321.76
2017/6/9,-0.018171754,6330.25,6341.7,6137.68,6207.92
2017/6/12,-0.005240903,6153.56,6183.81,6110.66,6175.47
2017/6/13,0.007244398,6206.11,6226.41,6180.04,6220.37
2017/6/14,-0.004104632,6237.46,6237.53,6153.55,6194.89
2017/6/15,-0.004755522,6127.05,6170.15,6107.85,6165.5
2017/6/16,-0.002231017,6154.28,6161.56,6125.5,6151.76
2017/6/19,0.014083296,6196.85,6243.31,6194,6239.01
2017/6/20,-0.008204735,6229.62,6234.01,6186.94,6188.03
2017/6/21,0.00739338,6202.75,6236.66,6200.86,6233.95
2017/6/22,0.000439432,6239.15,6257.68,6221.96,6236.69
2017/6/23,0.004568899,6234.35,6269.37,6218.78,6265.25
2017/6/26,-0.002893132,6292.73,6303.44,6233.43,6247.15
2017/6/27,-0.016223023,6227.9,6234.32,6146.62,6146.62
2017/6/28,0.01418161,6173.1,6238.29,6144.8,6234.41
2017/6/29,-0.014550987,6215.49,6216.6,6087.81,6144.35
2017/6/30,-0.000639817,6166.84,6170.63,6129.04,6140.42
2017/7/3,-0.004956551,6173.29,6177.36,6106.12,6110.06
2017/7/5,0.006653691,6122.06,6163.62,6100.42,6150.85
2017/7/6,-0.010030876,6109.6,6127.98,6081.96,6089.46
2017/7/7,0.010393362,6111.21,6164.94,6111.21,6153.08
2017/7/10,0.003781189,6156.03,6191.27,6141.83,6176.39
2017/7/11,0.002735719,6171.25,6200.58,6149.87,6193.31
2017/7/12,0.010897391,6238.9,6265.64,6236.82,6261.17
2017/7/13,0.002117169,6269.1,6281.45,6251.26,6274.44
2017/7/14,0.006042804,6289.08,6321.76,6278.7,6312.47
2017/7/17,0.000310448,6320.35,6330.97,6307.34,6314.43
2017/7/18,0.004720858,6304.82,6344.55,6291.07,6344.31
2017/7/19,0.006399406,6363.24,6387.73,6362.19,6385.04
2017/7/20,0.000776514,6396.46,6398.26,6365.68,6390
2017/7/21,-0.000352175,6383.05,6388.78,6365.11,6387.75
2017/7/24,0.003603534,6387.82,6417.7,6380.61,6410.81
2017/7/25,0.000212119,6407.59,6425.45,6396.87,6412.17
2017/7/26,0.001648628,6425.93,6432.38,6416.3,6422.75
2017/7/27,-0.006335076,6459.76,6460.84,6318.62,6382.19
2017/7/28,-0.001177405,6350.27,6379.7,6337.23,6374.68
2017/7/31,-0.004175188,6394.69,6396.59,6338.78,6348.12
2017/8/1,0.002331829,6372.16,6375.75,6345.75,6362.94
2017/8/2,-4.56E-05,6393.1,6394.21,6313.43,6362.65
2017/8/3,-0.003512562,6366.24,6368.53,6331.14,6340.34
2017/8/4,0.001768057,6350.79,6361.49,6329.73,6351.56
2017/8/7,0.00505838,6361.06,6386.03,6356.23,6383.77
2017/8/8,-0.002087151,6373.33,6423.35,6355.88,6370.46
2017/8/9,-0.002850006,6322.92,6355.04,6309.44,6352.33
2017/8/10,-0.02155511,6312.65,6318.28,6214.41,6216.87
2017/8/11,0.006363949,6222.18,6266.89,6216.19,6256.56
2017/8/14,0.013284532,6306.11,6346.82,6305.55,6340.23
2017/8/15,-0.001139409,6350.51,6350.74,6324.75,6333.01
2017/8/16,0.001908801,6348.11,6374.56,6330.27,6345.11
2017/8/17,-0.019607504,6322.72,6334.23,6221.91,6221.91
2017/8/18,-0.00086506,6222.46,6254.22,6193.38,6216.53
2017/8/21,-0.000547079,6216.32,6226.93,6177.19,6213.13
2017/8/22,0.013484759,6241.21,6302.84,6241.21,6297.48
2017/8/23,-0.00303279,6263.47,6291.3,6263.28,6278.41
2017/8/24,-0.00112831,6294.82,6302.85,6244.57,6271.33
2017/8/25,-0.000907715,6293.81,6308.72,6257.1,6265.64
2017/8/28,0.002770019,6286.01,6292.26,6267.85,6283.02
2017/8/29,0.002998832,6228.9,6311.26,6228.73,6301.89
2017/8/30,0.01048454,6308.68,6374.48,6303.57,6368.31
2017/8/31,0.00943199,6385.8,6435.27,6383.58,6428.66
2017/9/1,0.001037003,6442.17,6449.65,6417.87,6435.33
2017/9/5,-0.009329623,6414.82,6426.51,6334.59,6375.57
2017/9/6,0.002778632,6394.35,6407.4,6356.2,6393.31
2017/9/7,0.000712991,6402.94,6413.07,6379.81,6397.87
2017/9/8,-0.005906871,6389.65,6391.41,6354.96,6360.19
2017/9/11,0.011267703,6411.18,6439.11,6410.71,6432.26
2017/9/12,0.003417523,6448.81,6455.02,6429.54,6454.28
2017/9/13,0.000915252,6440.72,6460.42,6433.2,6460.19
2017/9/14,-0.00482728,6439.46,6455.32,6424.04,6429.08
2017/9/15,0.003011445,6426.16,6464.27,6419.65,6448.47
2017/9/18,0.000956359,6460.1,6477.77,6438.41,6454.64
2017/9/19,0.001034379,6465.57,6467.79,6446.75,6461.32
2017/9/20,-0.000817505,6459.74,6466.05,6414.23,6456.04
2017/9/21,-0.005179094,6448.57,6448.57,6405.3,6422.69
2017/9/22,0.000658386,6401.44,6429.54,6400.81,6426.92
2017/9/25,-0.008803332,6403.11,6408.06,6343.96,6370.59
2017/9/26,0.001501088,6391.85,6405.01,6364.57,6380.16
2017/9/27,0.011392254,6414.37,6472.65,6405.35,6453.26
2017/9/28,2.94E-05,6437.96,6456.23,6427.66,6453.45
2017/9/29,0.006565574,6461.28,6497.98,6454.86,6495.96
2017/10/2,0.003190737,6506.08,6527.22,6484.14,6516.72
2017/10/3,0.002297595,6523.74,6532.18,6509.71,6531.71
2017/10/4,0.00044695,6521.96,6546.46,6513.12,6534.63
2017/10/5,0.007733276,6552.87,6587.21,6547.65,6585.36
2017/10/6,0.000731659,6566.95,6590.18,6566.84,6590.18
2017/10/9,-0.001586951,6597.37,6599.34,6572.44,6579.73
2017/10/10,0.001142251,6602.49,6608.3,6561.78,6587.25
2017/10/11,0.002471421,6586.73,6604.21,6577.98,6603.55
2017/10/12,-0.001824926,6594.76,6613.5,6586.32,6591.51
2017/10/13,0.002165594,6613.21,6616.58,6602.2,6605.8
2017/10/16,0.002752876,6622.55,6632.5,6607.03,6624.01
2017/10/17,-5.28E-05,6621.42,6628.6,6613.21,6623.66
2017/10/18,8.45E-05,6634.26,6635.52,6613.55,6624.22
2017/10/19,-0.002895093,6583.7,6605.29,6558.53,6605.07
2017/10/20,0.00362397,6633.37,6640.02,6622.92,6629.05
2017/10/23,-0.006389305,6641.57,6641.57,6581.15,6586.83
2017/10/24,0.001759541,6598.6,6611.9,6582.06,6598.43
2017/10/25,-0.005248327,6587.22,6600.65,6517.93,6563.89
2017/10/26,-0.001085311,6567.59,6582.76,6550.03,6556.77
2017/10/27,0.021797465,6635.03,6708.13,6625.78,6701.26
2017/10/30,-0.000343278,6693.77,6727.39,6677.15,6698.96
2017/10/31,0.004276582,6713.71,6737.75,6705.79,6727.67
2017/11/1,-0.001657221,6758.64,6759.66,6691.48,6716.53
2017/11/2,-0.000236757,6709.39,6719.97,6677.55,6714.94
2017/11/3,0.007344584,6737.09,6765.14,6712.93,6764.44
2017/11/6,0.003247024,6763.3,6790.66,6763.17,6786.44
2017/11/7,-0.002753388,6785.44,6795.52,6750.35,6767.78
2017/11/8,0.003148215,6764.85,6791.65,6753.34,6789.12
2017/11/9,-0.005771419,6737.45,6758.93,6687.28,6750.05
2017/11/10,0.000131842,6736.39,6757.35,6727.35,6750.94
2017/11/13,0.000986043,6727.39,6766.3,6723.43,6757.6
2017/11/14,-0.002923946,6733.87,6743.63,6709.27,6737.87
2017/11/15,-0.004709888,6700.68,6725.32,6667.31,6706.21
2017/11/16,0.012901398,6742.34,6806.67,6742.34,6793.29
2017/11/17,-0.001546839,6794.45,6797.75,6777.43,6782.79
2017/11/20,0.00116698,6789.28,6795.83,6779.48,6790.71
2017/11/21,0.010513391,6820.55,6862.66,6820.02,6862.48
2017/11/22,0.00071086,6869.53,6874.52,6859.28,6867.36
2017/11/24,0.003169409,6878.11,6890.02,6873.74,6889.16
2017/11/27,-0.001545649,6889.91,6897.43,6867.89,6878.52
2017/11/28,0.004907601,6893.72,6914.19,6866.21,6912.36
2017/11/29,-0.012808154,6907.28,6908.33,6793.95,6824.39
