Date,Open,High,Low,Close,QPLp1,QPLp2,QPLp3,QPLp4,QPLp5,QPLp6,QPLp7,QPLp8,QPLp9,QPLp10,QPLp11,QPLp12,QPLp13,QPLp14,QPLp15,QPLp16,QPLp17,QPLp18,QPLp19,QPLp20,QPLp21,QPLn1,QPLn2,QPLn3,QPLn4,QPLn5,QPLn6,QPLn7,QPLn8,QPLn9,QPLn10,QPLn11,QPLn12,QPLn13,QPLn14,QPLn15,QPLn16,QPLn17,QPLn18,QPLn19,QPLn20,QPLn21,vol,log_returns,volatility_increments,log_volumes,hurst,hurstp,hurstm
2011/11/9,12166.4,12166.4,11736.93,11780.94,12188.50894,12240.4495,12304.94056,12377.34349,12456.14291,12540.3976,12629.45365,12722.82498,12820.13324,12921.07396,13025.39575,13132.88692,13243.3662,13356.67637,13472.67943,13591.25317,13712.28839,13835.68686,13961.35962,14089.22568,14219.21092,12144.33116,12092.79847,12029.41926,11959.05155,11883.39681,11803.55629,11720.32402,11634.30993,11546.00238,11455.80386,11364.0531,11271.03964,11177.01396,11082.19477,10986.77436,10890.92279,10794.79112,10698.51396,10602.2116,10505.99176,10409.951,180.2,-0.032505726,-0.069939192,0.21767849,-0.059576297,0.303985871,-0.260809315
2011/11/10,11780.03,11961.14,11779.88,11893.79,11801.43682,11851.7279,11914.17091,11984.27453,12060.57151,12142.1505,12228.37839,12318.78452,12413.00255,12510.73767,12611.74651,12715.82406,12822.79484,12932.5066,13044.82574,13159.63392,13276.82541,13396.30509,13517.98685,13641.79225,13767.64953,11758.66201,11708.76584,11647.39937,11579.26635,11506.01418,11428.70917,11348.12011,11264.83758,11179.33443,11092.00036,11003.16334,10913.10371,10822.06403,10730.25602,10637.86589,10545.0583,10451.97949,10358.75981,10265.51574,10172.35157,10079.36079,168.47,0.009533444,0.03038778,-0.067309653,0.085415117,0.526814109,-0.525571643
2011/11/11,11896.28,12179.72,11896.28,12153.68,11917.89807,11968.68544,12031.74467,12102.5401,12179.59,12261.97405,12349.05287,12440.35116,12535.49897,12634.19859,12736.20422,12841.30885,12949.33526,13060.1297,13173.55725,13289.49839,13407.84638,13528.50513,13651.38769,13776.41486,13903.51414,11874.70114,11824.31258,11762.34052,11693.53513,11619.56009,11541.4922,11460.10786,11376.00346,11289.65653,11201.46061,11111.74691,11020.79854,10928.86044,10836.14643,10742.84456,10649.12111,10555.12376,10460.98415,10366.81992,10272.73636,10178.82791,134.52,0.021615589,0.071004961,-0.225044806,0.230656626,0.456573015,-0.166666477
2011/11/14,12153,12170.56,12027.03,12078.98,12175.08459,12226.96794,12291.38797,12363.71116,12442.42379,12526.58568,12615.54365,12708.81214,12806.01323,12906.84276,13011.04966,13118.42243,13228.78004,13341.9654,13457.84071,13576.28385,13697.18576,13820.44832,13945.98266,14073.70789,14203.54996,12130.95547,12079.47953,12016.17013,11945.87993,11870.30851,11790.55593,11707.41532,11621.49597,11533.28568,11443.18651,11351.5368,11258.62578,11164.70367,11069.98891,10974.67359,10878.9276,10782.9018,10686.73068,10590.53439,10494.42053,10398.48555,119.61,-0.006165253,0.052118414,-0.117476437,0.234337143,-0.401633852,0.930217359
2011/11/15,12077.92,12165.11,12001.26,12096.16,12099.86815,12151.43098,12215.45303,12287.32941,12365.55576,12449.1977,12537.6061,12630.29839,12726.89898,12827.1056,12930.66872,13037.37815,13147.05398,13259.5401,13374.69953,13492.41094,13612.56594,13735.06699,13859.8258,13986.76195,14115.80187,12056.01166,12004.85373,11941.93545,11872.07949,11796.97495,11717.71507,11635.0881,11549.69955,11462.03422,11372.49167,11281.40816,11189.07113,11095.72926,11001.59964,10906.87317,10811.71869,10716.28613,10620.70914,10525.10714,10429.58706,10334.24476,145.11,0.001421295,-0.026517087,0.193255625,0.232100821,-0.285809399,0.905930684
2011/11/16,12084.74,12109.03,11890.57,11905.59,12106.70055,12158.29249,12222.35069,12294.26766,12372.53818,12456.22735,12544.68567,12637.4303,12734.08543,12834.34864,12937.97024,13044.73993,13154.47768,13267.02732,13382.25178,13500.02966,13620.2525,13742.82273,13867.65198,13994.65981,14123.7726,12062.81929,12011.63248,11948.67866,11878.78326,11803.63631,11724.33167,11641.65805,11556.22128,11468.50645,11378.91333,11287.77839,11195.38923,11101.99465,11007.81188,10913.03192,10817.82371,10722.33726,10626.7063,10531.05032,10435.4763,10340.08016,166.22,-0.015880009,-0.156675414,0.135820137,0.141847991,0.570822803,-0.086705374
2011/11/17,11905.67,11948.43,11676.35,11770.73,11927.30514,11978.1326,12041.24159,12112.09291,12189.20362,12271.6527,12358.80026,12450.17061,12545.39352,12644.17104,12746.25719,12851.44478,12959.55646,13070.43835,13183.95543,13299.98809,13418.42949,13539.18349,13662.16304,13787.28889,13914.4885,11884.07411,11833.64577,11771.6248,11702.7651,11628.73167,11550.60215,11469.15358,11384.98279,11298.56771,11210.30218,11120.51766,11029.49751,10937.48683,10844.69965,10751.32413,10657.5267,10563.45515,10469.24124,10375.00268,10280.84486,10186.86229,169.83,-0.011392096,-0.105068855,0.021485725,0.07795858,-0.686161022,1.063564618
2011/11/18,11768.98,11854.81,11755.82,11796.16,11790.36674,11840.61065,11902.99508,11973.03295,12049.25835,12130.76083,12216.90783,12307.22915,12401.3588,12499.00225,12599.91634,12703.89626,12810.7667,12920.37555,13032.58933,13147.28981,13264.37137,13383.73898,13505.30659,13628.99586,13754.73508,11747.63205,11697.78269,11636.47379,11568.40467,11495.22122,11417.98872,11337.47526,11254.27085,11168.8479,11081.59575,10992.84206,10902.86692,10811.91263,10720.19074,10627.88727,10535.16673,10442.17524,10349.043,10255.8864,10162.80962,10069.90607,181.24,0.002158113,-0.199516134,0.065024183,0.182441733,-0.979414202,1.676856595
2011/11/21,11795.55,11795.7,11454.07,11547.31,11816.98503,11867.34236,11929.86764,12000.06362,12076.46111,12158.14759,12244.48908,12335.01432,12429.35648,12527.22037,12628.36228,12732.57695,12839.68867,12949.54497,13062.01209,13176.97152,13294.31741,13413.95451,13535.79658,13659.76509,13785.78818,11774.15386,11724.19195,11662.74464,11594.52184,11521.17317,11443.76631,11363.07108,11279.67883,11194.06303,11106.61389,11017.65983,10927.48155,10836.32192,10744.39296,10651.88111,10558.95124,10465.7498,10372.40731,10279.0404,10185.75348,10092.64019,170.96,-0.021321545,-0.134434479,-0.058392509,0.183983516,-0.433872402,0.943421698
2011/11/22,11542.39,11571.75,11433.97,11493.72,11563.36498,11612.64153,11673.82487,11742.51428,11817.27211,11897.2054,11981.69381,12070.27616,12162.59352,12258.35702,12357.32819,12459.30617,12564.11902,12671.61755,12781.67086,12894.163,13008.99037,13126.05977,13245.28683,13366.59469,13489.91303,11521.45307,11472.56346,11412.43495,11345.67638,11273.90194,11198.15641,11119.19309,11037.59062,10953.81234,10868.24007,10781.19516,10692.95233,10603.74919,10513.79324,10423.26691,10332.33153,10241.13041,10149.79127,10058.42823,9967.143466,9876.028601,148.57,-0.00465171,0.138695959,-0.140373383,0.240223063,-0.251692563,0.752046784
2011/11/23,11492.74,11492.82,11257.55,11257.55,11513.62476,11562.68934,11623.6095,11692.00344,11766.43969,11846.02915,11930.15412,12018.35543,12110.27569,12205.62726,12304.1727,12405.71202,12510.07402,12617.11014,12726.69005,12838.6983,12953.03173,13069.59756,13188.31176,13309.09781,13431.88569,11471.89313,11423.21382,11363.34395,11296.87255,11225.40685,11149.98714,11071.36348,10990.11204,10906.69413,10821.48995,10734.81947,10646.95621,10558.13679,10468.56779,10378.43086,10287.88664,10197.07783,10106.13158,10015.16154,9924.269445,9833.546513,152.22,-0.020761785,0.090441359,0.024270615,0.410927385,0.265945396,0.444182498
2011/11/25,11251.88,11361.47,11231.56,11231.78,11272.32706,11320.36337,11380.00679,11446.96736,11519.84361,11597.76507,11680.12698,11766.47981,11856.47364,11949.82687,12046.30704,12145.71834,12247.89316,12352.68606,12459.96945,12569.63027,12681.56756,12795.69045,12911.91668,13030.17135,13150.38589,11231.47003,11183.81092,11125.19578,11060.11745,10990.1495,10916.31041,10839.33451,10759.7859,10678.11623,10594.69772,10509.84365,10423.82179,10336.86381,10249.17195,10160.92408,10072.27745,9983.37177,9894.331538,9805.268008,9716.28079,9627.459191,87.48,-0.002291754,-0.176975395,-0.553916647,0.755153859,0.033064628,1.6481229
2011/11/28,11232.47,11562.1,11232.16,11523.01,11252.88179,11300.83523,11360.37576,11427.22083,11499.97136,11577.7584,11659.97824,11746.1821,11836.02068,11929.21288,12025.52662,12124.76643,12226.76499,12331.37712,12438.47544,12547.94709,12659.69128,12773.6173,12889.64304,13007.69371,13127.70089,11212.09524,11164.51835,11106.00432,11041.03825,10971.191,10897.47928,10820.63617,10741.22479,10659.696,10576.42139,10491.7137,10405.84023,10319.03225,10231.49167,10143.39602,10054.90232,9966.150004,9877.26337,9788.353478,9699.519767,9610.85139,204.95,0.025598646,0.051529554,0.851355851,0.886906414,0.324959411,1.716006527
2011/11/29,11523.01,11624.01,11517.04,11555.63,11543.94976,11593.14358,11654.22419,11722.79827,11797.43057,11877.22966,11961.5762,12050.00982,12142.17218,12237.77489,12336.57989,12438.38664,12543.02351,12650.34154,12760.21007,12872.51333,12987.1479,13104.02075,13223.04762,13344.1518,13467.26308,11502.10822,11453.3007,11393.27315,11326.62666,11254.97274,11179.35439,11100.52364,11019.0582,10935.42058,10849.99199,10763.09323,10674.99856,10585.9452,10496.14028,10405.76595,10314.98326,10223.93527,10132.74948,10041.53984,9950.40835,9859.446469,156.95,0.002826858,0.036491522,-0.266838764,0.73846195,1.839561687,-0.006025618
2011/11/30,11559.27,12045.68,11559.27,12045.68,11580.27565,11629.62427,11690.89708,11759.68695,11834.5541,11914.6043,11999.21626,12087.92815,12180.38052,12276.28407,12375.39998,12477.5271,12582.49323,12690.14897,12800.36323,12913.01988,13028.01518,13145.25579,13264.65721,13386.14247,13509.64116,11538.30245,11489.34134,11429.1249,11362.2687,11290.38929,11214.53299,11135.45419,11053.73239,10969.83158,10884.13417,10796.96197,10708.59008,10619.25649,10529.16898,10438.51026,10347.4419,10256.10741,10164.63468,10073.13803,9981.71977,9890.471655,286.79,0.041533325,0.02376974,0.602822957,0.504527402,0.507589775,0.74302395
2011/12/1,12046.21,12062.64,11974.62,12020.03,12068.10053,12119.52798,12183.38194,12255.06962,12333.09058,12416.51293,12504.68921,12597.13814,12693.48511,12793.42865,12896.71987,13003.14914,13112.53702,13224.72781,13339.5849,13456.98726,13576.8268,13699.00623,13823.43749,13950.04038,14078.74151,12024.35918,11973.33557,11910.58247,11840.90992,11766.00256,11686.95077,11604.54073,11519.37636,11431.94119,11342.63373,11251.78936,11159.69476,11066.59796,10972.71547,10878.2377,10783.33304,10688.15103,10592.82498,10497.47398,10402.20468,10307.11269,143.7,-0.002131664,-0.010349303,-0.691022448,0.352671269,-0.19250811,1.28055834
2011/12/2,12022.37,12146.68,12007.12,12019.42,12044.21721,12095.54288,12159.27047,12230.81627,12308.68283,12391.94008,12479.94186,12572.20783,12668.36413,12768.10987,12871.19667,12977.41531,13086.58671,13198.55547,13313.18525,13430.35527,13549.95764,13671.89527,13796.08028,13922.43261,14050.87904,12000.56242,11949.63979,11887.01088,11817.47622,11742.7171,11663.82176,11581.57482,11496.57899,11409.31686,11320.18614,11229.52155,11137.60922,11044.69665,10950.99996,10856.70917,10761.99233,10666.99869,10571.86129,10476.699,10381.61824,10286.71445,150.11,-5.07E-05,-0.065880009,0.043640566,0.370996855,0.273857185,0.837293404
2011/12/5,12021.54,12186.53,12021.46,12097.83,12043.3857,12094.70783,12158.43102,12229.97188,12307.83307,12391.08457,12479.08027,12571.33987,12667.48953,12767.22838,12870.30807,12976.51938,13085.68324,13197.64427,13312.26614,13429.42807,13549.02217,13670.95139,13795.12782,13921.47144,14049.909,11999.73393,11948.81481,11886.19023,11816.66036,11741.90641,11663.01651,11580.77525,11495.78529,11408.52918,11319.40462,11228.74629,11136.8403,11043.93415,10950.24393,10855.95965,10761.24934,10666.26227,10571.13143,10475.97571,10380.90152,10286.00427,153.83,0.006502423,-0.095012392,0.024479738,0.415621803,0.807006613,-0.073075068
2011/12/6,12097.75,12215.71,12076.71,12150.13,12119.73419,12171.38167,12235.50883,12307.50323,12385.85801,12469.63728,12558.19083,12651.0353,12747.7945,12848.16564,12951.89879,13058.78343,13168.63933,13281.31013,13396.65864,13514.56331,13634.91558,13757.61776,13882.5814,14009.72597,14138.97775,12075.80569,12024.56377,11961.54218,11891.57154,11816.34368,11736.95367,11654.19104,11568.66229,11480.85303,11391.16347,11299.93041,11207.44179,11113.94666,11019.66249,10924.7805,10829.46979,10733.88055,10638.14664,10542.38768,10446.71076,10351.21192,145.92,0.004313772,-0.086567273,-0.05278957,0.273466891,0.685944314,-0.191494296
2011/12/7,12144.41,12257.67,12060.37,12196.37,12166.47898,12218.32566,12282.70016,12354.97223,12433.62922,12517.73162,12606.62671,12699.82928,12796.96166,12897.71993,13001.85317,13109.15005,13219.42965,13332.53502,13448.32842,13566.68784,13687.5043,13810.67973,13936.12534,14063.7603,14193.51059,12122.38105,12070.9415,12007.67684,11937.43632,11861.91832,11782.22211,11699.14027,11613.28165,11525.13371,11435.09822,11343.51329,11250.66794,11156.81221,11062.1644,10966.91646,10871.23814,10775.28022,10679.17707,10583.04877,10487.00285,10391.13567,168.44,0.003798497,-0.281872751,0.143521077,0.110597645,0.174094696,0.656764404
2011/12/8,12195.91,12195.91,11966.22,11997.7,12218.07257,12270.13911,12334.7866,12407.36515,12486.35569,12570.81474,12660.0868,12753.68461,12851.22889,12952.41444,13056.98928,13164.74116,13275.48842,13389.07342,13505.35786,13624.2192,13745.54799,13869.24577,13995.22335,14123.39956,14253.70008,12173.78764,12122.12994,12058.59701,11988.05862,11912.22038,11832.1862,11748.75205,11662.52933,11574.00759,11483.59029,11391.61698,11298.37791,11204.12417,11109.07499,11013.42314,10917.33908,10820.97424,10724.46355,10627.92761,10531.47439,10435.20068,165.88,-0.016423402,-0.109090518,-0.015314968,0.137971342,0.43663639,0.103516404
2011/12/9,11996.03,12212.83,11995.51,12184.26,12017.82934,12069.04256,12132.63053,12204.01959,12281.71555,12364.79039,12452.59936,12544.66318,12640.60881,12740.13601,12842.99696,12948.98289,13057.9151,13169.63855,13284.01718,13400.93049,13520.27082,13641.9413,13765.85423,13891.92974,14020.09475,11974.2702,11923.45913,11860.96744,11791.58512,11716.9898,11638.26731,11556.20056,11471.39095,11384.32001,11295.38457,11204.91862,11113.20765,11020.49865,10927.00724,10832.92304,10738.41371,10643.6282,10548.69924,10453.74543,10358.87299,10264.17712,154.25,0.01542999,0.606213635,-0.072689973,0.237081138,0.658898366,0.094795613
2011/12/12,12181.08,12181.38,11940.86,12021.39,12203.21562,12255.21885,12319.78772,12392.27802,12471.17251,12555.52886,12644.69237,12738.17636,12835.60204,12936.66455,13041.11222,13148.73308,13259.34567,13372.79256,13488.93559,13607.6524,13728.83366,13852.38102,13978.20542,14106.22577,14236.36784,12158.98454,12107.38966,12043.93398,11973.48137,11897.73534,11817.79848,11734.46578,11648.34791,11559.93381,11469.62646,11377.76498,11284.63929,11190.50017,11095.56656,11000.03102,10904.0638,10807.81613,10711.4228,10615.00425,10518.66831,10422.51167,149.05,-0.013457392,0.227122097,-0.034292843,0.157632388,1.163762689,-0.533115479
2011/12/13,12018.66,12147.7,11904.38,11954.94,12040.50046,12091.8103,12155.51822,12227.04195,12304.88448,12388.11604,12476.09066,12568.32816,12664.45478,12764.16974,12867.22473,12973.4106,13082.5483,13194.48251,13309.07692,13426.21078,13545.77624,13667.67624,13791.82292,13918.13627,14046.54306,11996.85915,11945.95223,11883.34265,11813.82944,11739.0934,11660.22241,11578.00084,11493.03125,11405.79604,11316.69283,11226.05622,11134.17225,11041.28835,10947.62058,10853.35888,10758.67127,10663.70695,10568.59891,10473.46598,10378.41456,10283.54006,171.91,-0.005542981,0.039387611,0.142689264,-0.075721499,-0.213883775,0.17412525
2011/12/14,11949.72,11950.02,11786.47,11823.48,11971.43519,12022.4507,12085.79319,12156.90665,12234.30267,12317.05681,12404.5268,12496.23521,12591.81045,12690.95344,12793.41729,12898.99407,13007.50575,13118.7979,13232.73498,13349.19695,13468.07657,13589.27735,13712.71192,13838.30072,13965.97096,11928.0442,11877.42929,11815.17885,11746.06437,11671.75702,11593.33843,11511.5885,11427.10629,11340.37148,11251.77937,11161.66266,11070.30574,10977.95464,10884.82414,10791.10315,10696.95867,10602.53907,10507.97657,10413.38934,10318.88314,10224.55284,161.24,-0.011057197,0.035267905,-0.064077146,-0.067847901,-0.233325093,0.242676333
2011/12/15,11825.29,11967.84,11825.22,11868.81,11846.77907,11897.26337,11959.94629,12030.31926,12106.90937,12188.80181,12275.36099,12366.11446,12460.69449,12558.80512,12660.20204,12764.67947,12872.06124,12982.19453,13094.94521,13210.19449,13327.83624,13447.77497,13569.92424,13694.20532,13820.54615,11803.83991,11753.75204,11692.14979,11623.75499,11550.22139,11472.61936,11391.72067,11308.11816,11222.2865,11134.61689,11045.43854,10955.0329,10863.64343,10771.48269,10678.73759,10585.57342,10492.13699,10398.55916,10304.95684,10211.43472,10118.08666,136.93,0.003826566,-0.015458955,-0.163424092,-0.011626067,0.016924714,-0.268593802
2011/12/16,11870.25,11968.18,11819.31,11866.39,11891.82077,11942.49702,12005.41826,12076.05879,12152.9401,12235.14389,12322.03217,12413.13069,12508.07031,12606.55396,12708.3364,12813.21105,12921.00109,13031.5531,13144.73246,13260.41992,13378.50895,13498.9037,13621.51738,13746.27097,13873.09215,11848.71836,11798.44005,11736.60359,11667.94875,11594.13557,11516.2385,11435.03223,11351.11187,11264.95387,11176.95093,11087.43353,10996.68417,10904.94723,10812.43609,10719.33837,10625.81999,10532.02832,10438.0947,10344.1365,10250.2588,10156.55583,389.52,-0.000203917,-0.251427323,1.045445366,0.135351385,0.404856035,-0.42120707
2011/12/19,11866.54,11925.88,11735.19,11766.26,11888.10403,11938.76443,12001.66601,12072.28446,12149.14174,12231.31984,12318.18097,12409.25101,12504.16096,12602.61383,12704.36446,12809.20633,12916.96268,13027.48014,13140.62413,13256.27543,13374.32755,13494.68467,13617.26003,13741.97463,13868.75617,11845.01509,11794.75249,11732.93536,11664.30198,11590.51187,11512.63914,11431.45826,11347.56412,11261.43305,11173.45762,11083.9682,10993.2472,10901.53893,10809.05671,10715.98808,10622.49893,10528.73657,10434.83231,10340.90348,10247.05513,10153.38144,135.17,-0.008473921,-0.380296524,-1.058381966,0.28446602,-0.082488938,0.763062967
2011/12/20,11769.21,12117.13,11768.83,12103.58,11790.59716,11840.84205,11903.2277,11973.26693,12049.49383,12130.9979,12217.14658,12307.46967,12401.60116,12499.24652,12600.16257,12704.14453,12811.01706,12920.62805,13032.84402,13147.54675,13264.63059,13384.00054,13505.57053,13629.26221,13755.00389,11747.86163,11698.0113,11636.7012,11568.63075,11495.44587,11418.21186,11337.69682,11254.49079,11169.06617,11081.81232,10993.05689,10903.07999,10812.12392,10720.40024,10628.09497,10535.37262,10442.37931,10349.24525,10256.08683,10163.00823,10070.10286,165.18,0.028265163,0.324250415,0.200502543,0.323417257,0.093354711,0.657682163
2011/12/21,12103.28,12119.7,11999.44,12107.74,12125.27424,12176.94533,12241.1018,12313.12911,12391.51971,12475.33727,12563.9313,12656.81821,12753.62164,12854.03866,12957.81923,13064.75273,13174.65884,13287.38114,13402.78238,13520.74095,13641.14823,13763.9065,13888.92726,14016.12995,14145.44081,12081.32566,12030.06032,11967.00992,11897.00729,11821.74505,11742.31875,11659.51829,11573.95044,11486.10104,11396.37048,11305.09572,11212.56482,11119.02696,11024.69969,10929.77433,10834.42005,10738.78711,10643.00944,10547.2067,10451.48606,10355.94356,163.25,0.000343641,-0.080805041,-0.01175302,0.306396498,0.41404251,0.06893766
