Date,Open,High,Low,Close,Hurst
2016/11/1,5199.77,5201.13,5112.32,5153.58,0.496038258
2016/11/2,5147.27,5156.7,5097.56,5105.57,0.487259437
2016/11/3,5104.7,5115.06,5053.52,5058.41,0.488606336
2016/11/4,5034.41,5087.51,5034.41,5046.37,0.483886654
2016/11/7,5128.99,5169.41,5122.77,5166.17,0.479759822
2016/11/8,5154.99,5214.17,5145.3,5193.49,0.478726431
2016/11/9,5143.86,5258.99,5143.86,5251.07,0.469822813
2016/11/10,5283.48,5302.68,5145.32,5208.8,0.469546398
2016/11/11,5191.82,5241.08,5179.64,5237.11,0.489722861
2016/11/14,5246.33,5247.17,5192.05,5218.4,0.499784369
2016/11/15,5241.35,5287.06,5236.25,5275.62,0.487514703
2016/11/16,5253.73,5299.63,5251.88,5294.58,0.490194854
2016/11/17,5295.07,5334.05,5288.16,5333.97,0.50233539
2016/11/18,5340.97,5346.8,5315.53,5321.51,0.50127446
2016/11/21,5336.78,5369.83,5334.16,5368.86,0.498782835
2016/11/22,5384.75,5392.26,5365.6,5386.35,0.498667748
2016/11/23,5366.55,5380.68,5350.68,5380.68,0.496836669
2016/11/25,5388.49,5398.92,5379.28,5398.92,0.507427692
2016/11/28,5387.92,5396.27,5364.91,5368.81,0.508161688
2016/11/29,5370.98,5403.86,5360.56,5379.92,0.511177769
2016/11/30,5391.35,5393.15,5323.68,5323.68,0.502292088
2016/12/1,5323.88,5326.34,5238.21,5251.11,0.489025554
2016/12/2,5249.02,5274.54,5239.27,5255.65,0.498881261
2016/12/5,5283.58,5321.09,5269.57,5308.89,0.493722054
2016/12/6,5317.74,5333.99,5299.94,5333,0.475828297
2016/12/7,5322.67,5397.93,5307.31,5393.76,0.479071415
2016/12/8,5394.15,5425.52,5389.1,5417.36,0.47918479
2016/12/9,5436.11,5450.16,5427.12,5444.5,0.471014144
2016/12/12,5428.22,5434.9,5394.42,5412.54,0.478105061
2016/12/13,5433.57,5486.75,5430.72,5463.83,0.486165208
2016/12/14,5465.69,5476.25,5425.73,5436.67,0.4787463
2016/12/15,5443.51,5485.12,5439.39,5456.85,0.471582028
2016/12/16,5467.82,5474.58,5426.01,5437.16,0.466853922
2016/12/19,5441.2,5483.42,5436.54,5457.44,0.47056744
2016/12/20,5473.53,5489.47,5471.71,5483.94,0.473853118
2016/12/21,5482.63,5486.26,5465.31,5471.43,0.47897836
2016/12/22,5472.01,5472.01,5432.77,5447.42,0.477433906
2016/12/23,5441.76,5462.69,5441.76,5462.69,0.487522994
2016/12/27,5470.76,5512.37,5469.61,5487.44,0.506621665
2016/12/28,5497.44,5498.91,5434.7,5438.56,0.52256881
2016/12/29,5437.51,5450.63,5415.18,5432.09,0.515411232
2016/12/30,5440.17,5441.9,5371.89,5383.12,0.511859963
2017/1/3,5425.62,5452.56,5397.99,5429.08,0.514915548
2017/1/4,5440.91,5482.35,5440.24,5477.01,0.493630909
2017/1/5,5474.39,5495.85,5464.36,5487.94,0.487447863
2017/1/6,5499.08,5536.52,5482.81,5521.06,0.48062558
2017/1/9,5527.57,5541.08,5517.14,5531.82,0.466408941
2017/1/10,5536.54,5564.25,5528.11,5551.82,0.459792332
2017/1/11,5550.72,5564.08,5524.03,5563.65,0.469329197
2017/1/12,5542.56,5550.67,5496.82,5547.49,0.476364661
2017/1/13,5557.57,5584.26,5557.2,5574.12,0.473890366
2017/1/17,5555.16,5557.05,5527.22,5538.73,0.463819651
2017/1/18,5546.94,5555.98,5534.77,5555.65,0.480667821
2017/1/19,5560.61,5571.53,5528.37,5540.08,0.485784988
2017/1/20,5556.87,5574.35,5542.23,5555.33,0.463990323
2017/1/23,5546.64,5564.14,5522.69,5552.94,0.469212606
2017/1/24,5568.27,5606.53,5558.49,5600.96,0.464252124
2017/1/25,5635.86,5658.59,5634.33,5656.34,0.460248688
2017/1/26,5666.28,5669.61,5647.65,5655.18,0.471092917
2017/1/27,5664.88,5667.45,5643.9,5660.78,0.469568711
2017/1/30,5635.86,5636.09,5578.76,5613.71,0.454303208
2017/1/31,5592.87,5615.15,5576.09,5614.79,0.441258401
2017/2/1,5654.51,5662.11,5621.03,5642.65,0.437966587
2017/2/2,5627.15,5656.01,5616.4,5636.2,0.438680096
2017/2/3,5650.73,5666.84,5647.58,5666.77,0.443028948
2017/2/6,5656.95,5668.2,5650.26,5663.55,0.443513492
2017/2/7,5674.86,5689.6,5664.82,5674.22,0.441640629
2017/2/8,5662.95,5686.96,5649.39,5682.45,0.444575075
2017/2/9,5688.02,5722.71,5685.15,5715.18,0.455718733
2017/2/10,5726.18,5743.43,5717.42,5734.13,0.465504045
2017/2/13,5753.19,5770.99,5751.92,5763.96,0.460906018
2017/2/14,5756.51,5783.09,5748.74,5782.57,0.44732501
2017/2/15,5777.9,5821.95,5776.7,5819.44,0.449675697
2017/2/16,5823.01,5835.15,5796.71,5814.9,0.445884289
2017/2/17,5807.31,5838.58,5800.8,5838.58,0.464313954
2017/2/21,5850.2,5867.89,5847.5,5865.95,0.471342654
2017/2/22,5857.56,5864.41,5848.28,5860.63,0.455149652
2017/2/23,5866.82,5866.96,5809.55,5835.51,0.461023525
2017/2/24,5802.33,5845.31,5800.55,5845.31,0.467615707
2017/2/27,5835.04,5861.9,5827,5861.9,0.467428836
2017/2/28,5852.79,5855.06,5817.22,5825.44,0.459040787
2017/3/1,5874.86,5911.79,5865.79,5904.03,0.449684152
2017/3/2,5897.01,5897.01,5856.3,5861.22,0.448579166
2017/3/3,5854.27,5870.75,5841.47,5870.75,0.455865519
2017/3/6,5846.42,5857.74,5827.46,5849.18,0.45092994
2017/3/7,5836.12,5859.77,5826.32,5833.93,0.463336664
2017/3/8,5838.44,5860.63,5832.63,5837.55,0.465640608
2017/3/9,5834.67,5852.54,5812.08,5838.81,0.462233307
2017/3/10,5867.16,5872.6,5835.44,5861.73,0.481920494
2017/3/13,5863.48,5877.43,5860.83,5875.78,0.495146199
2017/3/14,5860.07,5860.5,5831.88,5856.82,0.491357802
2017/3/15,5869.97,5911.2,5858.16,5900.05,0.486101358
2017/3/16,5907.86,5911.48,5887.24,5900.76,0.481771822
2017/3/17,5898.58,5912.61,5890.42,5901,0.472610763
2017/3/20,5898.81,5915.12,5888.12,5901.53,0.476376135
2017/3/21,5923.43,5928.06,5790.73,5793.82,0.473329397
2017/3/22,5790.59,5825.67,5781.81,5821.64,0.468219049
2017/3/23,5812.31,5842.82,5806.98,5817.69,0.469909664
2017/3/24,5839.33,5858.95,5807.83,5828.74,0.474446799
2017/3/27,5776.33,5849.2,5769.39,5840.37,0.487779722
2017/3/28,5836.5,5888.7,5828.86,5875.14,0.485747539
2017/3/29,5875.35,5900.87,5870.93,5897.55,0.473550881
2017/3/30,5896.15,5916.77,5894,5914.34,0.467375793
2017/3/31,5905.63,5927.81,5901.77,5911.74,0.467578507
2017/4/3,5917.31,5928.93,5867.73,5894.68,0.467115109
2017/4/4,5878.76,5901.39,5878.76,5898.61,0.47656827
2017/4/5,5911.92,5936.39,5856.26,5864.48,0.459020378
2017/4/6,5870.52,5889.58,5856.22,5878.95,0.457506042
2017/4/7,5873.94,5892.07,5855.51,5877.81,0.462675765
2017/4/10,5883.43,5907.85,5865.56,5880.93,0.460425529
2017/4/11,5871.16,5878.94,5819.29,5866.77,0.462635591
2017/4/12,5863.59,5868.09,5830.44,5836.16,0.44499146
2017/4/13,5828.37,5856.54,5805.15,5805.15,0.440404051
2017/4/17,5821.55,5856.79,5818.2,5856.79,0.449680035
2017/4/18,5838.59,5860.04,5828.57,5849.47,0.452708088
2017/4/19,5874.43,5894.68,5856.34,5863.03,0.454522543
2017/4/20,5887.87,5926.23,5880.19,5916.78,0.4441632
2017/4/21,5919.02,5919.23,5899.43,5910.52,0.42669576
2017/4/24,5979.96,5989.92,5970.25,5983.82,0.422582677
2017/4/25,6004.16,6036.02,6002.65,6025.49,0.427033138
2017/4/26,6028.12,6040.89,6021.72,6025.23,0.415175629
2017/4/27,6038.47,6050.7,6031.59,6048.94,0.409028711
2017/4/28,6072.87,6074.04,6040.71,6047.61,0.410443172
2017/5/1,6067.56,6100.73,6061.35,6091.6,0.407207889
2017/5/2,6102.51,6102.72,6081.56,6095.37,0.413363317
2017/5/3,6075.04,6076.96,6053.28,6072.55,0.426310002
2017/5/4,6075.06,6080.82,6054.32,6075.34,0.426307
2017/5/5,6091.69,6100.76,6067.15,6100.76,0.43508935
2017/5/8,6100.66,6106.12,6083.06,6102.66,0.435381137
2017/5/9,6111.82,6133,6107.59,6120.59,0.456569938
2017/5/10,6121.64,6131.64,6103.87,6129.14,0.464521148
2017/5/11,6110.05,6120.2,6075.68,6115.96,0.44027752
2017/5/12,6119.27,6122.84,6105.42,6121.23,0.436163051
2017/5/15,6128.11,6153.04,6124.79,6149.67,0.440921479
2017/5/16,6160.52,6170.16,6139.1,6169.87,0.447044415
2017/5/17,6108.62,6122.87,6009.48,6011.24,0.434285281
2017/5/18,5998.46,6073.45,5996.81,6055.13,0.415286446
2017/5/19,6070.23,6106.55,6070.23,6083.7,0.406658823
2017/5/22,6098.25,6135.92,6097.24,6133.62,0.41375257
2017/5/23,6149.55,6150.91,6121.79,6138.71,0.411764428
2017/5/24,6154.18,6166.09,6139.33,6163.02,0.40953984
2017/5/25,6183.02,6217.34,6174.52,6205.26,0.391204838
2017/5/26,6207.04,6211.52,6196.66,6210.19,0.38720581
2017/5/30,6204.18,6217.13,6200.41,6203.19,0.399157384
2017/5/31,6221.62,6221.99,6164.07,6198.52,0.402805376
2017/6/1,6215.91,6247.07,6200.45,6246.83,0.405802393
2017/6/2,6261.59,6308.76,6253.77,6305.8,0.408682443
2017/6/5,6305.47,6310.61,6292.15,6295.68,0.406276138
2017/6/6,6281.88,6304.21,6269.86,6275.06,0.413291119
2017/6/7,6290.44,6302.78,6267.18,6297.38,0.429060015
2017/6/8,6311.73,6324.06,6282.93,6321.76,0.423060704
2017/6/9,6330.25,6341.7,6137.68,6207.92,0.398038484
2017/6/12,6153.56,6183.81,6110.66,6175.47,0.385913014
2017/6/13,6206.11,6226.41,6180.04,6220.37,0.370916668
2017/6/14,6237.46,6237.53,6153.55,6194.89,0.368010996
2017/6/15,6127.05,6170.15,6107.85,6165.5,0.355698051
2017/6/16,6154.28,6161.56,6125.5,6151.76,0.351062349
2017/6/19,6196.85,6243.31,6194,6239.01,0.340267686
2017/6/20,6229.62,6234.01,6186.94,6188.03,0.340462485
2017/6/21,6202.75,6236.66,6200.86,6233.95,0.339600552
2017/6/22,6239.15,6257.68,6221.96,6236.69,0.339416095
2017/6/23,6234.35,6269.37,6218.78,6265.25,0.323587976
2017/6/26,6292.73,6303.44,6233.43,6247.15,0.32497491
2017/6/27,6227.9,6234.32,6146.62,6146.62,0.325608371
2017/6/28,6173.1,6238.29,6144.8,6234.41,0.332051075
2017/6/29,6215.49,6216.6,6087.81,6144.35,0.354987098
2017/6/30,6166.84,6170.63,6129.04,6140.42,0.361513577
2017/7/3,6173.29,6177.36,6106.12,6110.06,0.353691594
2017/7/5,6122.06,6163.62,6100.42,6150.85,0.362437207
2017/7/6,6109.6,6127.98,6081.96,6089.46,0.379412977
2017/7/7,6111.21,6164.94,6111.21,6153.08,0.40149162
2017/7/10,6156.03,6191.27,6141.83,6176.39,0.385376149
2017/7/11,6171.25,6200.58,6149.87,6193.31,0.378190017
2017/7/12,6238.9,6265.64,6236.82,6261.17,0.367761264
2017/7/13,6269.1,6281.45,6251.26,6274.44,0.379645899
2017/7/14,6289.08,6321.76,6278.7,6312.47,0.372360343
2017/7/17,6320.35,6330.97,6307.34,6314.43,0.372405601
2017/7/18,6304.82,6344.55,6291.07,6344.31,0.367685516
2017/7/19,6363.24,6387.73,6362.19,6385.04,0.388352748
2017/7/20,6396.46,6398.26,6365.68,6390,0.398728395
2017/7/21,6383.05,6388.78,6365.11,6387.75,0.411987634
2017/7/24,6387.82,6417.7,6380.61,6410.81,0.405499508
2017/7/25,6407.59,6425.45,6396.87,6412.17,0.414605392
2017/7/26,6425.93,6432.38,6416.3,6422.75,0.397819686
2017/7/27,6459.76,6460.84,6318.62,6382.19,0.401305607
2017/7/28,6350.27,6379.7,6337.23,6374.68,0.403645735
2017/7/31,6394.69,6396.59,6338.78,6348.12,0.398829891
2017/8/1,6372.16,6375.75,6345.75,6362.94,0.382490364
2017/8/2,6393.1,6394.21,6313.43,6362.65,0.379588165
2017/8/3,6366.24,6368.53,6331.14,6340.34,0.384146105
2017/8/4,6350.79,6361.49,6329.73,6351.56,0.394839192
2017/8/7,6361.06,6386.03,6356.23,6383.77,0.375501424
2017/8/8,6373.33,6423.35,6355.88,6370.46,0.376033945
2017/8/9,6322.92,6355.04,6309.44,6352.33,0.37210194
2017/8/10,6312.65,6318.28,6214.41,6216.87,0.383324035
2017/8/11,6222.18,6266.89,6216.19,6256.56,0.383666162
2017/8/14,6306.11,6346.82,6305.55,6340.23,0.38627858
2017/8/15,6350.51,6350.74,6324.75,6333.01,0.375692171
2017/8/16,6348.11,6374.56,6330.27,6345.11,0.38601132
2017/8/17,6322.72,6334.23,6221.91,6221.91,0.394863967
2017/8/18,6222.46,6254.22,6193.38,6216.53,0.409108314
2017/8/21,6216.32,6226.93,6177.19,6213.13,0.395249217
2017/8/22,6241.21,6302.84,6241.21,6297.48,0.392066732
2017/8/23,6263.47,6291.3,6263.28,6278.41,0.38819829
2017/8/24,6294.82,6302.85,6244.57,6271.33,0.400508947
2017/8/25,6293.81,6308.72,6257.1,6265.64,0.391406277
2017/8/28,6286.01,6292.26,6267.85,6283.02,0.389762277
2017/8/29,6228.9,6311.26,6228.73,6301.89,0.382580314
2017/8/30,6308.68,6374.48,6303.57,6368.31,0.383788739
2017/8/31,6385.8,6435.27,6383.58,6428.66,0.386878851
2017/9/1,6442.17,6449.65,6417.87,6435.33,0.397418772
2017/9/5,6414.82,6426.51,6334.59,6375.57,0.38523143
2017/9/6,6394.35,6407.4,6356.2,6393.31,0.381624687
2017/9/7,6402.94,6413.07,6379.81,6397.87,0.38694576
2017/9/8,6389.65,6391.41,6354.96,6360.19,0.400721654
2017/9/11,6411.18,6439.11,6410.71,6432.26,0.39586072
2017/9/12,6448.81,6455.02,6429.54,6454.28,0.393685578
2017/9/13,6440.72,6460.42,6433.2,6460.19,0.40304089
2017/9/14,6439.46,6455.32,6424.04,6429.08,0.425038483
2017/9/15,6426.16,6464.27,6419.65,6448.47,0.43794822
2017/9/18,6460.1,6477.77,6438.41,6454.64,0.45301036
2017/9/19,6465.57,6467.79,6446.75,6461.32,0.434156015
2017/9/20,6459.74,6466.05,6414.23,6456.04,0.434960868
2017/9/21,6448.57,6448.57,6405.3,6422.69,0.434257885
2017/9/22,6401.44,6429.54,6400.81,6426.92,0.446514351
2017/9/25,6403.11,6408.06,6343.96,6370.59,0.438664325
2017/9/26,6391.85,6405.01,6364.57,6380.16,0.428525411
2017/9/27,6414.37,6472.65,6405.35,6453.26,0.423502573
2017/9/28,6437.96,6456.23,6427.66,6453.45,0.429089872
2017/9/29,6461.28,6497.98,6454.86,6495.96,0.440182064
2017/10/2,6506.08,6527.22,6484.14,6516.72,0.446056987
2017/10/3,6523.74,6532.18,6509.71,6531.71,0.418095567
2017/10/4,6521.96,6546.46,6513.12,6534.63,0.408039863
2017/10/5,6552.87,6587.21,6547.65,6585.36,0.420939948
2017/10/6,6566.95,6590.18,6566.84,6590.18,0.434285773
2017/10/9,6597.37,6599.34,6572.44,6579.73,0.427102426
2017/10/10,6602.49,6608.3,6561.78,6587.25,0.431712108
2017/10/11,6586.73,6604.21,6577.98,6603.55,0.426580482
2017/10/12,6594.76,6613.5,6586.32,6591.51,0.429939784
2017/10/13,6613.21,6616.58,6602.2,6605.8,0.432048903
2017/10/16,6622.55,6632.5,6607.03,6624.01,0.439094332
2017/10/17,6621.42,6628.6,6613.21,6623.66,0.421308592
2017/10/18,6634.26,6635.52,6613.55,6624.22,0.414973166
2017/10/19,6583.7,6605.29,6558.53,6605.07,0.416040674
2017/10/20,6633.37,6640.02,6622.92,6629.05,0.428562269
2017/10/23,6641.57,6641.57,6581.15,6586.83,0.426165975
2017/10/24,6598.6,6611.9,6582.06,6598.43,0.431626432
2017/10/25,6587.22,6600.65,6517.93,6563.89,0.417325285
2017/10/26,6567.59,6582.76,6550.03,6556.77,0.406750108
2017/10/27,6635.03,6708.13,6625.78,6701.26,0.394614654
2017/10/30,6693.77,6727.39,6677.15,6698.96,0.398553342
2017/10/31,6713.71,6737.75,6705.79,6727.67,0.379268233
2017/11/1,6758.64,6759.66,6691.48,6716.53,0.382127443
2017/11/2,6709.39,6719.97,6677.55,6714.94,0.39329083
2017/11/3,6737.09,6765.14,6712.93,6764.44,0.412111317
2017/11/6,6763.3,6790.66,6763.17,6786.44,0.408106037
2017/11/7,6785.44,6795.52,6750.35,6767.78,0.410406275
2017/11/8,6764.85,6791.65,6753.34,6789.12,0.409855891
2017/11/9,6737.45,6758.93,6687.28,6750.05,0.42341607
2017/11/10,6736.39,6757.35,6727.35,6750.94,0.425462873
2017/11/13,6727.39,6766.3,6723.43,6757.6,0.430068259
2017/11/14,6733.87,6743.63,6709.27,6737.87,0.400131009
2017/11/15,6700.68,6725.32,6667.31,6706.21,0.404692912
2017/11/16,6742.34,6806.67,6742.34,6793.29,0.39913838
2017/11/17,6794.45,6797.75,6777.43,6782.79,0.418165534
2017/11/20,6789.28,6795.83,6779.48,6790.71,0.405278666
2017/11/21,6820.55,6862.66,6820.02,6862.48,0.413474522
2017/11/22,6869.53,6874.52,6859.28,6867.36,0.40251284
2017/11/24,6878.11,6890.02,6873.74,6889.16,0.410898381
2017/11/27,6889.91,6897.43,6867.89,6878.52,0.422075335
2017/11/28,6893.72,6914.19,6866.21,6912.36,0.438227944
2017/11/29,6907.28,6908.33,6793.95,6824.39,0.406423503
2017/11/30,6852.8,6888.65,6838.48,6873.97,0.396595394
2017/12/1,6844.04,6872.17,6737.16,6847.59,0.399183994
2017/12/4,6897.14,6899.23,6770.69,6775.37,0.412400662
2017/12/5,6759.14,6836.45,6752.32,6762.21,0.403694921
2017/12/6,6742.07,6787.42,6734.13,6776.38,0.415961029
2017/12/7,6785.74,6829.29,6778.2,6812.84,0.414825888
2017/12/8,6859.94,6870.48,6831.61,6840.08,0.424196014
2017/12/11,6847.64,6879.8,6844.88,6875.08,0.413821955
2017/12/12,6872.72,6884.81,6856.3,6862.32,0.434668444
2017/12/13,6880.41,6897.62,6871.87,6875.8,0.42067535
2017/12/14,6887.39,6901.13,6851.63,6856.53,0.418603351
2017/12/15,6871.55,6945.82,6871.45,6936.58,0.411845399
2017/12/18,6980.4,7003.89,6975.55,6994.76,0.421567303
2017/12/19,6991.25,6995.88,6951.49,6963.85,0.404027841
2017/12/20,6991.26,6991.26,6935.42,6960.96,0.407652021
2017/12/21,6972.88,6992.63,6961.2,6965.36,0.397472236
2017/12/22,6958.02,6962.26,6944.44,6959.96,0.411360873
2017/12/26,6928.92,6942.14,6915.56,6936.25,0.405432579
2017/12/27,6941.45,6955.38,6931.34,6939.34,0.41534096
