Date,log_returns,QHL,QHLp,QHLm
2012/8/6,0.001628158,0.341505835,0.312821525,0.277649006
2012/8/7,0.003887229,0.28310581,0.019245253,0.176119049
2012/8/8,0.000534462,0.292170639,0.170281386,0.422015334
2012/8/9,-0.000793445,0.296934134,0.707733742,-0.115466075
2012/8/10,0.003242696,0.18072898,0.191058109,0.218007228
2012/8/13,-0.002920686,0.047995781,0.172620752,-0.206180286
2012/8/14,0.000205758,0.041784664,-0.06556806,0.360033448
2012/8/15,-0.000558911,0.139069214,0.239583259,0.172525517
2012/8/16,0.006460772,0.199934432,0.54087892,-0.007644178
2012/8/17,0.001891779,0.240105531,0.630664073,-0.184515731
2012/8/20,-0.000268205,0.196820453,0.252689521,0.56252196
2012/8/21,-0.005141423,0.173378433,-0.135732871,0.640064884
2012/8/22,-0.002336944,0.129451108,0.225828344,-0.049788991
2012/8/23,-0.008791443,0.155708144,0.2822784,0.514365732
2012/8/24,0.007668041,0.322541076,0.852518413,-0.073758181
2012/8/27,-0.002533993,0.411387857,0.543210306,0.143805662
2012/8/28,-0.001653217,0.414516746,0.534006828,0.178704732
2012/8/29,0.000342611,0.376138305,0.666804223,-0.041311463
2012/8/30,-0.008179088,0.186558602,0.567033946,-0.305026815
2012/8/31,0.006908778,0.222367869,0.443335295,-0.103142056
2012/9/4,-0.004202591,0.192936783,0.117051816,0.25718648
2012/9/5,0.000884853,0.270056859,0.102603671,0.105377652
2012/9/6,0.018567339,0.330660887,0.74378929,-0.496561102
2012/9/7,0.001100808,0.416341846,0.53254014,0.156563518
2012/9/10,-0.003941885,0.42869187,0.901387093,-0.271997485
2012/9/11,0.005197612,0.307718078,0.318955428,-0.041236001
2012/9/12,0.00074953,0.252346545,0.107104886,0.339276013
2012/9/13,0.015369512,0.269963009,0.262799056,0.347538949
2012/9/14,0.003944246,0.234648315,0.556876038,-0.007143758
2012/9/17,-0.00296687,0.069012688,0.208530719,0.324431076
2012/9/18,0.000851103,0.149079156,0.047017293,0.473590127
2012/9/19,0.000981483,0.206891201,0.132225111,0.361059304
2012/9/20,0.001396142,0.295930793,-0.072571333,0.908319026
2012/9/21,-0.001284939,0.357940353,0.265362714,1.010768684
2012/9/24,-0.00151446,0.265131727,-0.029642755,0.77049942
2012/9/25,-0.007504346,0.137648688,-0.224111019,0.403372422
2012/9/26,-0.003277879,0.113038235,0.099176698,0.006058894
2012/9/27,0.005387478,0.273598471,0.441059524,-0.266847717
2012/9/28,-0.003628115,0.443943895,1.336604762,-0.443927633
2012/10/1,0.005786548,0.392829875,1.066332935,-0.792116738
2012/10/2,-0.002426154,0.42230112,0.870402605,-0.167045217
2012/10/3,0.000908182,0.388246715,0.633993413,0.043275648
2012/10/4,0.005966038,0.362179916,1.141307695,-0.451837615
2012/10/5,0.002559453,0.365849537,0.701364026,-0.087586932
2012/10/8,-0.001948974,0.297081722,0.703196076,-0.262591605
2012/10/9,-0.008139844,0.18964173,0.371450585,-0.205451358
2012/10/10,-0.009587485,0.188105157,0.361517976,-0.265570358
2012/10/11,-0.001393255,0.303739099,0.282728343,0.353081206
2012/10/12,0.000184579,0.352392133,-0.022877049,0.758134509
2012/10/15,0.007130424,0.269372496,0.066989799,0.854771877
2012/10/16,0.009456621,0.173853084,-0.365119032,1.125247985
2012/10/17,0.000385115,0.229165769,0.038008279,0.459951869
